,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13,gene_14,gene_15,gene_16,gene_17,gene_18,gene_19,gene_20,gene_21,gene_22,gene_23,gene_24,gene_25,gene_26,gene_27,gene_28,gene_29,gene_30,gene_31,euclidean distance,close/far,% optimal genes,quality,fitness
11,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,-1.4527334617542849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.116911427130039,close,0.25,lower quartile,520.1440224749739
12,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,-4.155488572689656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.357653270112046,far,0.25,lower quartile,520.1440224749392
13,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,-4.313769334808413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25507733923365,close,0.5,lower quartile,520.1440224745229
14,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,-5.179022684966901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.716090739867607,far,0.5,lower quartile,520.1440224749741
15,-7.281913034335915,-7.281913034335915,-7.281913034335915,-7.281913034335915,-7.281913034335915,-7.281913034335915,-7.281913034335915,-7.281913034335915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.596360346358537,close,0.75,lower quartile,520.1440224749731
16,-8.041940089287067,-8.041940089287067,-8.041940089287067,-8.041940089287067,-8.041940089287067,-8.041940089287067,-8.041940089287067,-8.041940089287067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.74604148412334,far,0.75,lower quartile,520.1440224749738
17,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,-0.39587273914768106,2.239394386705748,close,0.0,median,578.9361805536375
18,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,4.085297250897386,23.10993111417842,far,0.0,median,578.9361805528067
19,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,-2.40669405472263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.790344802120678,close,0.25,median,578.9361805535538
20,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,-4.193690182140294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.544802171126335,far,0.25,median,578.9361805536512
21,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,-4.374470790150562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.49788316060225,close,0.5,median,578.9361805529466
22,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,-6.0126488663556374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.05059546542255,far,0.5,median,578.9361805536527
23,-7.390910360687664,-7.390910360687664,-7.390910360687664,-7.390910360687664,-7.390910360687664,-7.390910360687664,-7.390910360687664,-7.390910360687664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.904651340736635,close,0.75,median,578.9361805536525
24,-8.176053486077334,-8.176053486077334,-8.176053486077334,-8.176053486077334,-8.176053486077334,-8.176053486077334,-8.176053486077334,-8.176053486077334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.125371453396777,far,0.75,median,578.9361805533208
25,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,-0.4501949749278883,2.5466873570209407,close,0.0,upper quartile,630.944614257329
26,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,-4.1206292159561775,23.309798890864162,far,0.0,upper quartile,630.9446142572597
27,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,-3.3362654691016607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.34429609153245,close,0.25,upper quartile,630.9446142573289
28,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,-5.059503103155512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.786401909518172,far,0.25,upper quartile,630.9446142573219
29,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,-4.454400303979038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.817601215916152,close,0.5,upper quartile,630.9446142570455
30,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,6.106267972280949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.425071889123796,far,0.5,upper quartile,630.9446142574122
31,-8.260158679964647,-8.260158679964647,-8.260158679964647,-8.260158679964647,-8.260158679964647,-8.260158679964647,-8.260158679964647,-8.260158679964647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.36325686511969,close,0.75,upper quartile,630.9446142572539
32,-8.260158679964647,-8.260158679964647,-8.260158679964647,-8.260158679964647,-8.260158679964647,-8.260158679964647,-8.260158679964647,-8.260158679964647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.36325686511969,far,0.75,upper quartile,630.9446142572539
33,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,-5.355801374823544,30.296987766607693,close,0.0,worst,1435.308378185809
34,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,-6.193076941109539,35.033333611748766,far,0.0,worst,1435.3083781858152
35,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,-6.416005072224983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.43187722811988,close,0.25,worst,1435.3083781850316
36,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,-7.214071731199485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.34158941855045,far,0.25,worst,1435.3083781854302
37,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,-8.421007902192724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.684031608770894,close,0.5,worst,1435.3083781857565
38,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,-9.17588765379681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.70355061518724,far,0.5,worst,1435.3083781857672
39,13.179506313950945,13.179506313950945,13.179506313950945,13.179506313950945,13.179506313950945,13.179506313950945,13.179506313950945,13.179506313950945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.27727314914253,close,0.75,worst,1435.3083781852324
40,-13.17950631395095,-13.17950631395095,-13.17950631395095,-13.17950631395095,-13.17950631395095,-13.17950631395095,-13.17950631395095,-13.17950631395095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.277273149142545,far,0.75,worst,1435.3083781852365
